Bonerate	bna	bone1254
Bonerif	bnv	bone1255
Bonggi	bdg	bong1289
Bonggo	bpg	bong1287
Bongili	bui	bong1284
Bongo	bot	bong1285
Bongu	bpu	bong1291
Bon Gula	glc	bong1282
Bonkeng	bvg	bonk1243
Bonkiman	bop	bonk1244
Bookan	bnb	book1241
Boon	bnl	boon1242
Boor	bvf	boor1242
Bo (Papua New Guinea)	bpw	bopa1235
Bora	boa	bora1263
Borana-Arsi-Guji Oromo	gax	bora1271
Border Kuna	kvn	bord1248
Borei	gai	bore1247
Borgu Fulfulde	fue	borg1235
Bori-Karko	adi	bori1243
Borna (Democratic Republic of Congo)	bxx	born1252
Boro	xxb	boro1283
Boro (Ethiopia)	bwo	boro1277
Borong	ksr	boro1279
Bororo	bor	boro1282
Boruca	brn	boru1252
Bo-Rukul	mae	boru1244
Boselewa	bwf	bose1237
Bosngun	bqs	bosn1248
Bote-Majhi	bmj	bote1238
Botlikh	bph	botl1242
Botolan Sambal	sbl	boto1242
Bouna Kulango	nku	boun1243
Bo-Ung	mux	boun1245
Bouyei	pcc	bouy1240
Bozaba	bzo	boza1238
Bragat	aof	brag1240
Brahui	brh	brah1256
Braj	bra	braj1242
Brao	brb	lave1249
Brazilian Sign Language	bzs	braz1236
Brek Karen	kvl	brek1238
Brem	buq	brem1238
Breri	brq	brer1240
Breton	bre	bret1244
Bribri	bzd	brib1243
Brithenig	bzt	brit1244
British Sign Language	bfi	brit1235
Brokpake	sgt	brok1248
Brokskat	bkk	brok1247
Brooke's Point Palawano	plw	broo1239
Broome Pearling Lugger Pidgin	bpl	broo1238
Brunei	kxd	brun1242
Brunei Bisaya	bsb	brun1245
Brunei-Sabah Malay	msi	saba1263
Bu	jid	buuu1244
Bua	bub	buaa1245
Bualkhaw Chin	cbl	bual1235
Buamu	box	buam1238
Bube	bvb	bube1242
Bubi	buw	bubi1250
Bubia	bbx	bubi1249
Budeh Stieng	stt	bude1236
Budibud	btp	budi1249
Budong-Budong	bdx	budo1241
Budu	buu	budu1250
Budukh	bdk	budu1248
Buduma	bdm	budu1265
Budza	bja	budz1238
Bugan	bbh	buga1247
Bugan (Retired)	bgh	buga1251
Bugawac	buk	buga1250
Bughotu	bgt	bugh1239
Buginese	bug	bugi1244
Buglere	sab	bugl1243
Bugun	bgg	bugu1246
Buhid	bku	buhi1245
Buhutu	bxh	buhu1237
Bujhyal	byh	bujh1238
Bukar-Sadung Bidayuh	sdo	buka1257
Bukat	bvk	buka1261
Bukharic	bhh	bukh1238
Bukitan	bkn	buki1248
Bukit Malay	bvu	buki1247
Bukiyip	ape	buki1249
Buksa	tkb	buks1238
Bukusu	bxk	buku1249
Bukwen	buz	bukw1238
Bulgarian	bul	bulg1262
Bulgarian Sign Language	bqn	bulg1240
Bulgebi	bmp	bulg1265
Buli (Ghana)	bwu	buli1254
Buli (Indonesia)	bzq	buli1255
Bullom So	buy	bull1247
Bulo Stieng	sti	bulo1242
Bulu (Cameroon)	bum	bulu1251
Bulu (Papua New Guinea)	bjl	bulu1253
Bum	bmv	bumm1238
Bumaji	byp	buma1244
Bumang	bvp	buma1247
Bumbita Arapesh	aon	bumb1241
Bumthangkha	kjz	bumt1240
Bun	buv	bunn1240
Buna	bvn	buna1277
Bunaba	bck	buna1275
Bunak	bfn	buna1278
Bunama	bdd	buna1276
Bunan	bfu	gahr1239
Bu-Nao Bunu	bwx	buna1273
Bundeli	bns	bund1253
Bung	bqd	bung1259
Bungain	but	bung1270
Bunganditj	xbg	bung1264
Bungku	bkz	bung1269
Bungu	wun	bung1265
Bunoge Dogon	dgb	buno1241
Bunun	bnn	bunu1267
Buol	blf	buol1237
Burak	bys	bura1271
Buraka	bkg	bura1269
Bura-Pabir	bwr	bura1292
Burarra	bvr	bura1267
Burate	bti	bura1276
Burduna	bxn	burd1238
Bure	bvh	bure1242
Burji	bji	burj1242
Burma Pyu	pyx	burm1262
Burmbar	vrt	burm1263
Burmese	mya	nucl1310
Burmeso	bzu	burm1264
Burui	bry	buru1309
Buru (Indonesia)	mhs	buru1303
Burumakok	aip	buru1307
Burum-Mindik	bmu	buru1306
Burun	bdi	buru1301
Burunge	bds	buru1320
Buru (Nigeria)	bqw	buru1299
Burushaski	bsk	buru1296
Burusu	bqr	buru1304
Buruwai	asi	buru1308
Busa	bqp	busa1253
Busam	bxs	busa1251
Busami	bsm	busa1254
Busang Kayan	bfg	busa1255
Bushoong	buf	bush1247
Buso	bso	buso1242
Busoa	bup	buso1238
Bussa	dox	buss1239
Busuu	bju	busu1244
Butbut Kalinga	kyb	butb1235
Butuanon	btw	butu1244
Buwal	bhs	buwa1243
Buxinhua	bxt	buxi1237
Buya	byy	buya1245
Buyu	byi	buyu1239
Buyuan Jinuo	jiy	buyu1238
Bwa	bww	bwaa1238
Bwaidoka	bwd	bwai1242
Bwanabwana	tte	bwan1241
Bwatoo	bwa	bwat1240
Bwe Karen	bwe	bwek1238
Bwela	bwl	bwel1238
Bwile	bwc	bwil1245
Bwisi	bwz	bwis1242
Byangsi	bee	byan1241
Byep	mkk	byep1241
Caac	msq	caac1237
Cabécar	cjp	cabe1245
Cabiyarí	cbb	cabi1241
Cacaloxtepec Mixtec	miu	caca1250
Cacaopera	ccr	caca1247
Cacgia Roglai	roc	cacg1235
Caddo	cad	cadd1256
Cafundo	ccd	cafu1238
Cagua	cbh	cagu1236
Cahuarano	cah	cahu1268
Cahuilla	chl	cahu1264
Cajamarca Quechua	qvc	caja1238
Cajatambo North Lima Quechua	qvl	caja1239
Cajonos Zapotec	zad	cajo1238
Cajun French	frc	caju1236
Caka	ckx	caka1240
Cakchiquel-Quiché Mixed Language	ckz	cakc1235
Cakfem-Mushere-Jibyal	cky	cakf1236
Calamian Tagbanwa	tbk	cala1258
Calderón Highland Quichua	qud	cald1236
Callawalla	caw	call1235
Calo	rmr	calo1235
Caló	rmq	calo1236
Caluyanun	clu	calu1238
Camarines Norte Agta	abd	cama1250
Cambap-Langa	twn	twen1242
Cameroon Pidgin	wes	came1254
Camling	rab	caml1239
Campalagian	cml	camp1262
Campidanese Sardinian	sro	camp1261
Camsá	kbh	cams1241
Camtho	cmt	camt1236
Camunic	xcc	camu1235
Cañar-Azuay-South Chimborazo Highland Quichua	qxr	cana1262
Candoshi-Shapra	cbu	cand1248
Canela-Krahô	ram	cane1242
Canichana	caz	cani1243
Cao Lan	mlc	caol1238
Cao Miao	cov	caom1238
Capanahua	kaq	capa1241
Capiznon	cps	capi1239
Cappadocian Greek	cpg	capp1239
Caquinte	cot	caqu1242
Cara	cfd	cara1270
Carabayo	cby	cara1245
Caramanta	crf	cara1271
Carapana	cbc	cara1272
Carian	xcr	cari1274
Caribbean Hindustani	hns	cari1275
Caribbean Javanese	jvn	cari1276
Carijona	cbd	cari1279
Car Nicobarese	caq	carn1240
Carolina Algonquian	crr	caro1243
Carolinian	cal	caro1242
Carútana	cru	caru1240
Cashibo-Cacataibo	cbr	cash1251
Cashinahua	cbs	cash1254
Casiguran-Nagtipunan Agta	dgc	casi1235
Casuarina Coast Asmat	asc	casu1237
Cataelano Mandaya	mst	cata1284
Catalan	cat	stan1289
Catalan Sign Language	csc	cata1241
Catawba	chc	cata1286
Cauca	cca	cauc1241
Cavineña	cav	cavi1250
Cayubaba	cyb	cayu1262
Cayuga	cay	cayu1261
Cayuse	xcy	cayu1241
Cebuano	ceb	cebu1242
Celtiberian	xce	celt1247
Cemuhî	cam	cemu1238
Cen	cen	cenn1238
Central Alaskan Yupik	esu	cent2127
Central Alemannic	gsw	swis1247
Central Asmat	cns	cent2117
Central Awyu	awu	cent2118
Central Aymara	ayr	cent2142
Central Bai	bca	cent2004
Central Berawan	zbc	cent2098
Central Bontoc	lbk	cent2292
Central Cagayan Agta	agt	cent2084
Central Carrier	crx	carr1249
Central Dagaare	dga	sout2789
Central Dusun	dtp	cent2100
Central-Eastern Kamta	rkt	rang1265
Central-Eastern Niger Fulfulde	fuq	cent2018
Central East Middle German	sxu	uppe1400
Central Gelao-Qau	gqu	qaua1234
Central Grebo	grv	cent2041
Central Guerrero Nahuatl	ngu	guer1241
Central Hongshuihe Zhuang	zch	cent2009
Central Huasteca Nahuatl	nch	cent2134
Central Huishui Hmong	hmc	cent2013
Central Kalapuya	kyl	kala1400
Central Kanuri	knc	cent2050
Central Khmer	khm	cent1989
Central Kurdish	ckb	cent1972
Central Lembata-Lewokukun	lvu	levu1239
Central Maewo	mwo	cent2058
Central Malay	pse	cent2053
Central Masela	mxz	cent2072
Central Mashan Hmong	hmm	cent1394
Central Mazahua	maz	cent2144
Central Melanau	mel	cent2101
Central Mnong	cmo	cent1992
Central Moroccan Berber	tzm	cent2194
Central Nicobarese	ncb	cent1990
Central Ojibwa	ojc	cent2136
Central Okinawan	ryu	cent2126
Central Palawano	plc	cent2091
Central Pame	pbs	cent2145
Central Pashto	pst	cent1973
Central Pomo	poo	cent2138
Central Puebla Nahuatl	ncx	cent2133
Central Romani	rmc	carp1235
Central Sama	sml	cent2092
Central Siberian Yupik	ess	cent2128
Central Sierra Miwok	csm	cent2140
Central Subanen	syb	cent2089
Central Tagbanwa	tgt	cent2090
Central Tarahumara	tar	cent2131
Central Tunebo	tuf	cent2150
Cerma	cme	cerm1238
Chachapoyas Quechua	quk	chac1250
Chácobo	cao	chac1251
Chadian Arabic	shu	chad1249
Chadian Sign Language	cds	chad1238
Chadong	cdy	chad1240
Chagatai	chg	chag1247
Chaima	ciy	chai1253
Chak	ckh	chak1270
Chakali	cli	chak1271
Chakma	ccp	chak1266
Chala	cll	chal1269
Chaldean Neo-Aramaic	cld	chal1275
Chalikha	tgf	chal1267
Chamacoco	ceg	cham1315
Chamalal	cji	cham1309
Chamari	cdg	cham1329
Chambeali	cdh	cham1307
Chambri	can	cham1313
Chamicuro	ccc	cham1318
Chamorro	cha	cham1312
Chang Naga	nbc	chan1313
Changriwa	cga	chan1319
Changthang	cna	chan1309
Chantyal	chx	chan1310
Chaouia of the Aures	shy	tach1249
Cha'palaa	cbi	chac1249
Chara	cra	char1269
Chaudangsi	cdn	chau1259
Chaungtha	ccq	chau1262
Chaura	crv	chau1258
Chavacano	cbk	chav1241
Chayuco Mixtec	mih	chay1249
Chazumba Mixtec	xtb	chaz1235
Che	ruk	chee1238
Chechen	che	chec1245
Cheke Holo	mrn	chek1238
Chenapian	cjn	chen1259
Chenchu	cde	chen1255
Chepang	cdm	chep1245
Chepya	ycp	chep1243
Cherepon	cpn	cher1271
Cherokee	chr	cher1273
Chesu	ych	ches1238
Chetco	ctc	chet1237
Chewong	cwg	chew1245
Cheyenne	chy	chey1247
Chhattisgarhi	hne	chha1249
Chhulung	cur	chhu1238
Chiangmai Sign Language	csd	chia1237
Chiapanec	cip	chia1262
Chibcha	chb	chib1270
Chicahuaxtla Triqui	trs	chic1273
Chichicapan Zapotec	zpv	chic1274
Chichimeca-Jonaz	pei	chic1272
Chickasaw	cic	chic1270
Chicomuceltec	cob	chic1271
Chiga	cgg	chig1238
Chigmecatitlán Mixtec	mii	chig1239
Chikunda	kdn	kund1255
Chilcotin-Nicola	clc	chil1280
Chilean Quechua	cqu	chil1283
Chilean Sign Language	csg	chil1264
Chilisso	clh	chil1275
Chiltepec Chinantec	csa	chil1282
Chimakum	xch	chim1310
Chimalapa Zoque	zoh	chim1300
Chimariko	cid	chim1301
Chimila	cbg	chim1309
China Buriat	bxu	chin1476
Chinali	cih	chin1475
Chinbon Chin	cnb	chin1478
Chincha Quechua	qxc	chin1483
Chinese Pidgin English	cpi	chin1253
Chinese Sign Language	csl	chin1283
Chini	afi	akru1241
Chintang	ctn	chhi1245
Chipaya	cap	chip1262
Chipewyan	chp	chip1261
Chipiajes	cbe	chip1236
Chippewa	ciw	chip1241
Chiquián Ancash Quechua	qxa	chiq1249
Chiquihuitlán Mazatec	maq	chiq1250
Chiripá	nhd	chir1286
Chiru	cdf	chir1283
Chitimacha	ctm	chit1248
Chitkuli Kinnauri	cik	chit1279
Chittagonian	ctg	chit1275
Chittagonian (Retired)	cit	chit1285
Chitwania Tharu	the	chit1274
Choapan Zapotec	zpc	choa1237
Chocangacakha	cgk	choc1275
Chochotec	coz	choc1279
Choctaw	cho	choc1276
Chodri	cdi	chod1238
Chokri Naga	nri	chok1243
Chokwe	cjk	chok1245
Chol	ctu	chol1282
Cholón	cht	chol1284
Chol, Tila	cti	chol1285
Chong of Chanthaburi	cog	chon1284
Choni	cda	chon1285
Chonyi-Dzihana-Kauma	coh	chon1287
Chopi	cce	chop1243
Chorotega	cjr	chor1275
Chortí	caa	chor1273
Chothe	nct	chot1239
Chrau	crw	chra1242
Chru	cje	chru1239
Chuanqiandian Cluster Miao	cqd	chua1256
Chuave	cjv	chua1250
Chuj	cac	chuj1250
Chuj, Ixtatán	cnm	chuj1251
Chuka	cuh	chuk1274
Chukchi	ckt	chuk1273
Chukwa	cuw	chuk1270
Chulym Turkic	clw	chul1246
Chumash	chs	chum1264
Chumburung	ncu	chum1261
Churahi	cdj	chur1258
Church Slavic	chu	chur1257
Chut	scb	chut1247
Chuukese	chk	chuu1238
Chuvantsy	xcv	chuv1256
Chuvash	chv	chuv1255
Chuwabu	chw	chuw1238
Cia-Cia	cia	ciac1237
Cibak	ckl	ciba1236
Cicipu	awc	cici1237
Ci Gbe	cib	cigb1235
Cimbala-Cizali	kwy	sans1272
Cimbrian	cim	cimb1238
Cinamiguin Manobo	mkx	cina1236
Cineni	cie	cine1238
Cinta Larga	cin	cint1239
Cisalpine Gaulish	xcg	cisa1237
Citak	txt	cita1245
Ciwogai	tgd	ciwo1236
Clallam	clm	clal1241
Classical Mandaic	myz	clas1253
Classical-Middle Armenian	xcl	clas1249
Classical Nahuatl	nci	clas1250
Classical Quechua	qwc	clas1251
Classical Syriac	syc	clas1252
Classical Tibetan	xct	clas1254
Clatsop-Shoalwater Chinook	chh	chin1286
C'lela	dri	clel1238
Coahuilteco	xcw	coah1252
Coastal Kadazan	kzj	coas1294
Coastal Konjo	kjc	coas1295
Coastal-Naga Bikol	bcl	cent2087
Coastal-Virac Bikol	bln	sout2912
Coast Miwok	csi	coas1301
Coatecas Altas Zapotec	zca	coat1244
Coatepec Nahuatl	naz	coat1240
Coatlán Mixe	mco	coat1238
Coatlán Zapotec	zps	coat1243
Coatzospan Mixtec	miz	coat1241
Cocama-Cocamilla	cod	coca1259
Cochimi	coj	coch1272
Cocopa	coc	coco1261
Cocos Islands Malay	coa	coco1260
Coeur d'Alene	crd	coeu1236
Cofán	con	cofa1242
Cogui	kog	cogu1240
Col	liw	coll1240
Colloquial Malay	zlm	mala1479
Colombian Inga	inb	inga1252
Colombian Sign Language	csn	colo1249
Colonia Tovar German	gct	colo1254
Columbia-Wenatchi	col	colu1241
Comaltepec Chinantec	cco	coma1246
Comanche	com	coma1245
Comecrudan	xcm	come1251
Como Karim	cfg	como1258
Comox	coo	como1259
Con	cno	cona1234
Condamine-Upper Clarence Bandjalang	gih	cond1242
Congo Swahili	swc	cong1236
Continental Southern Italian	nap	neap1235
Côông	cnc	coon1239
Copainalá Zoque	zoc	copa1236
Copala Triqui	trc	copa1237
Coptic	cop	copt1239
Coquille	coq	coqu1236
Cori	cry	cori1240
Cornish	cor	corn1251
Corongo Ancash Quechua	qwa	coro1247
Corsican	cos	cors1241
Costa Rican Sign Language	csr	cost1249
Cotabato Manobo	mta	cota1241
Cotoname	xcn	coto1248
Cowlitz	cow	cowl1242
Coxima	kox	coxi1236
Coyaima	coy	coya1241
Coyotepec Popoloca	pbf	coyo1236
Coyutla Totonac	toc	coyu1235
Creek	mus	cree1270
Creolized Grand Ronde Chinook Jargon	chn	chin1272
Crimean Tatar	crh	crim1257
Croatian Sign Language	csq	croa1242
Cross River Mbembe	mfn	cros1244
Crow	cro	crow1244
Cruzeño	crz	cruz1243
Cua	cua	cuaa1241
Cuba	cbq	cuba1236
Cuba Sign Language	csf	cuba1235
Cubeo	cub	cube1242
Cuiba	cui	cuib1242
Cuitlatec	cuy	cuit1236
Cuixtla-Xitla Zapotec	zam	miah1235
Culina	cul	culi1244
Cumanagoto	cuo	cuma1240
Cumeral	cum	cume1234
Cun	cuq	cunn1236
Cuneiform Luwian	xlu	cune1239
Cupeño	cup	cupe1243
Curripaco	kpc	curr1243
Cusco Quechua	quz	cusc1236
Cutchi-Swahili	ccl	cutc1238
Cuvok	cuv	cuvo1236
Cuyamecalco Mixtec	xtu	cuya1240
Cuyonon	cyo	cuyo1237
Cwi Bwamu	bwy	cwib1235
Cypriot Arabic	acy	cypr1248
Czech	ces	czec1258
Czech Sign Language	cse	czec1253
Daai Chin	dao	daai1236
Da'a Kaili	kzf	daak1235
Daakie	ptv	port1286
Daantanai'	lni	daan1235
Daasanach	dsh	daas1238
Daats'iin	dtn	daat1234
Daba	dbq	nucl1683
Dabarre	dbr	daba1260
Dabe	dbe	dabe1239
Dacian	xdc	daci1234
Dadibi	mps	dadi1250
Dadiya	dbd	dadi1249
Dafla	dap	nisi1239
Daga	dgz	daga1275
Dagaari Dioula	dgd	daga1272
Dagba	dgk	dagb1248
Dagbani	dag	dagb1246
Dagik	dec	dagi1241
Dagoman	dgn	dago1245
Dagur	dta	daur1238
Dahalik	dlk	daha1247
Dahalo	dal	daha1245
Daho-Doo	das	daho1238
Dai	dij	daii1240
Dair	drb	dair1239
Dai Zhuang	zhd	daiz1235
Dakaka	bpa	daka1243
Dakka	dkk	dakk1238
Dakota	dak	dako1258
Dakpakha	dka	dakp1242
Dalecarlian	qer	dale1238
Dalmatian	dlm	dalm1243
Daloa Bété	bev	dalo1238
Dama (Cameroon)	dmm	dama1267
Damakawa	dam	dama1268
Damal	uhn	dama1272
Daman-Diu Portuguese	idb	dama1278
Dambi	dac	damb1246
Dameli	dml	dame1241
Dampelas	dms	damp1237
Danaru	dnr	dana1254
Danau	dnu	dana1252
Dandami Maria	daq	dand1238
Dangaleat	daa	dang1274
Dangaura Tharu	thl	dang1260
Danish	dan	dani1285
Danish Sign Language	dsl	dani1246
Dano	aso	dano1240
Dao	daz	daoo1238
Daonda	dnd	daon1243
Darai	dry	dara1250
Darang Deng	dat	dara1255
Dar Daju Daju	djc	dard1243
Dar Fur Daju	daj	darf1239
Dari	prs	dari1249
Darlong	dln	darl1242
Darma	drd	darm1243
Daro-Matu Melanau	dro	daro1239
Dar Sila Daju	dau	dars1235
Dass	dot	dass1243
Davawenyo	daw	dava1245
Dâw	kwa	daww1239
Dawawa	dww	dawa1242
Dawera-Daweloor	ddw	dawe1237
Dawro	dwr	dawr1236
Day	dai	dayy1236
Dayao Yi	yio	daya1245
Dayi	dax	dayi1244
Daza	dzd	daza1244
Dazaga	dzg	daza1242
Deccan	dcc	decc1239
Dedua	ded	dedu1240
Defaka	afn	defa1248
Defi Gbe	gbh	defi1235
Deg	mzw	degg1238
Degaru	dgu	dega1238
Degema	deg	dege1246
Degenan	dge	dege1247
Degexit'an	ing	dege1248
Dehu	dhv	dehu1237
Dehwari	deh	dehw1238
Dek	dek	dekk1240
Dela-Oenale	row	dela1251
Delo	ntr	delo1240
Dem	dem	demm1245
Dema	dmx	dema1235
Demisa	dei	demi1242
Demta	dmy	demt1241
Dena'ina	tfn	tana1289
Dendi (Benin)	ddn	dend1243
Dendi (Central African Republic)	deq	dend1242
Dengese	dez	deng1250
Dengka	dnk	deng1253
Deni	dny	deni1241
Deno	dbb	deno1239
Denya	anv	deny1238
Deori	der	deor1238
Dera (Indonesia)	kbv	dera1245
Dera (Nigeria)	kna	dera1248
Desano	des	desa1247
Desiya	dso	desi1235
Dewas-Done Danuwar	dwz	dhan1265
Dewoin	dee	dewo1238
Dezfuli-Shushtari	def	dezf1238
Dghwede	dgh	dghw1239
Dhaiso	dhs	dhai1238
Dhalandji	dhl	dhal1245
Dhangu	dhg	dhan1270
Dhanki	dhn	dhan1264
Dhanwar (India)	dha	dhan1267
Dhao	nfa	dhao1237
Dhargari	dhr	dhar1247
Dharumbal	xgm	dhar1248
Dhatki	mki	dhat1238
Dhimal	dhi	dhim1246
Dhivehi	div	dhiv1236
Dhodia-Kukna	dho	dhod1238
Dhofari Arabic	adf	dhof1235
Dhudhuroa	ddr	dhud1236
Dhundari	dhd	dhun1238
Dhurga	dhu	dhur1239
Dhuwal	duj	dhuw1249
Diandongbei-Large Flowery Miao	hmd	larg1235
Dibabawon Manobo	mbd	diba1242
Dibiyaso	dby	dibi1240
Dibo	dio	dibo1247
Dibole	bvx	dibo1245
Dicamay Agta	duy	dica1235
Didinga	did	didi1258
Dieri	dif	dier1241
Digo	dig	digo1243
Dii	dur	diii1241
Dijim-Bwilim	cfa	diji1241
Dilling	dil	dill1242
Dima	jma	dima1252
Dimasa	dis	dima1251
Dimbong	dii	dimb1238
Dime	dim	dime1235
Dimir	dmc	dimi1244
Dimli	diq	diml1238
Ding	diz	ding1239
Diodio	ddi	diod1237
Dirasha	gdl	dira1242
Diri	dwa	diri1259
Diriku	diu	diri1252
Dirim	dir	diri1253
Dissa-Canton Mufa	dsi	disa1239
Ditammari	tbz	dita1238
Ditidaht	dtd	diti1235
Diuwe	diy	diuw1238
Diuxi-Tilantongo Mixtec	xtd	diux1235
Dixon Reef	dix	dixo1238
Dizin	mdx	dizi1235
Djambarrpuyngu	djr	djam1256
Djangun	djf	djan1238
Djawi	djw	djaw1238
Djeebbana	djj	djee1236
Djeoromitxí	jbt	djeo1235
Djimini Senoufo	dyi	djim1235
Djinang	dji	djin1253
Djinba	djb	djin1252
Djiwarli	dze	djiw1241
Dobel	kvo	dobe1238
Dobu	dob	dobu1241
Doga	dgg	doga1238
Doghoro	dgx	dogh1241
Dogosé	dos	dogo1295
Dogoso	dgs	dogo1294
Dogri	dgo	dogr1250
Dogrib	dgr	dogr1252
Dogul Dom Dogon	dbg	dogu1235
Doka	dbi	doka1242
Doko-Uyanga	uya	doko1243
Dolgan	dlg	dolg1241
Dolpo	dre	dolp1239
Dom	doa	domm1246
Domaaki	dmk	doma1260
Domari	rmt	doma1258
Dombano	jbj	aran1237
Dominican Sign Language	doq	domi1236
Dompo	doy	domp1238
Domu	dof	domu1245
Domung	dev	domu1246
Dondo	dok	dond1249
Donga Mambila	mcu	came1252
Dongo	doo	dong1290
Dongotono	ddd	dong1294
Dongshanba Lalo	yik	dong1286
Dongxiang	sce	dong1285
Donno So Dogon	dds	donn1239
Doondo	dde	doon1238
Dorig	wwo	weta1242
Dori'o	dor	dori1246
Doromu-Koki	kqc	doro1266
Dororo	drr	doro1267
Dorze	doz	dorz1235
Doso	dol	doso1239
Dotyali	dty	doty1234
Doutai	tds	dout1240
Doyayo	dow	doya1240
Drung	duu	drun1238
Duala	dua	dual1243
Duano	dup	duan1242
Duau	dva	duau1237
Dubli	dub	dubl1239
Dubu	dmu	dubu1240
Duduela	duk	dudu1240
Dugun	ndu	dugu1248
Duguri	dbm	dugu1249
Dugwor	dme	dugw1239
Duhumbi	cvg	chug1252
Duhwa	kbz	duhw1236
Duke	nke	duke1237
Dulbu	dbo	dulb1238
Duli-Gewe	duz	duli1241
Duma	dma	duma1253
Dumbea	duf	dumb1241
Dumi	dus	dumi1241
Dumpas	dmv	dump1242
Dumpu	wtf	dump1243
Dumun	dui	dumu1246
Duna	duc	duna1248
Dungan	dng	dung1253
Dungmali	raa	dung1252
Dungra Bhil	duh	dung1251
Dungu	dbv	dung1254
Duoluo Gelao	giw	whit1267
Dupaninan Agta	duo	dupa1235
Dura	drq	dura1244
Dur Brokkat	bro	brok1249
Duri	mvp	duri1242
Duriankere	dbn	duri1243
Duruma	dug	duru1249
Duruwa	pci	duru1236
Dusner	dsn	dusn1237
Dusun Deyah	dun	dusu1271
Dusun Malang	duq	dusu1269
Dusun Witu	duw	dusu1267
Dutch	nld	dutc1256
Dutch Sign Language	dse	dutc1253
Dutton World Speedwords	dws	dutt1234
Duungooma	dux	duun1242
Duupa	dae	duup1238
Duvle	duv	duvl1242
Duwai	dbp	duwa1244
Duwet	gve	duwe1237
Dũya	ldb	idun1241
Dwang	nnu	dwan1238
Dyaabugay	dyy	dyaa1242
Dyaberdyaber	dyb	dyab1238
Dyan	dya	dyan1251
Dyangadi	dyn	dyan1250
Dyirbal	dbl	dyir1250
Dyugun	dyd	dyug1238
Dyula	dyu	dyul1238
Dza	jen	dzaa1238
Dzalakha	dzl	dzal1238
Dzando	dzn	dzan1238
Dzao Min	bpn	dzao1238
Dzodinka	add	dzod1238
Dzongkha	dzo	dzon1239
Dzùùngoo	dnn	dzuu1241
Early Irish	sga	oldi1245
East Ambae	omb	east2443
East Berawan	zbe	east2486
East-Central Tangkhul Naga	nmf	tang1336
East Damar	dmr	east2472
Eastern Abenaki	aaq	east2544
Eastern Acipa	acp	east2403
Eastern Apurímac Quechua	qve	east2551
Eastern Armenian	hye	nucl1235
Eastern Arrernte	aer	east2379
Eastern Atadei	lmf	sout2896
Eastern Balochi	bgp	east2304
Eastern Bolivian Guaraní	gui	east2555
Eastern Bru	bru	east2332
Eastern Canadian Inuktitut	ike	east2534
Eastern Cham	cjm	east2563
Eastern Durango Nahuatl	azd	east2695
Eastern Egyptian Bedawi Arabic	avl	east2690
Eastern Gorkha Tamang	tge	east2346
Eastern Highland Chatino	cly	east2558
Eastern Highland Otomi	otm	east2556
Eastern Hongshuihe Zhuang	zeh	east2363
Eastern Huasteca Nahuatl	nhe	east2538
Eastern Huishui Hmong	hme	east2372
Eastern Karaboro	xrb	east2398
Eastern Katu	ktv	east1236
Eastern Kayah	eky	east2342
Eastern Keres	kee	east1472
Eastern Khumi Chin	cek	east2779
Eastern Lalu	yit	east2696
Eastern Lawa	lwl	east2330
Eastern Low German	nds	nort2627
Eastern Lowland Kenyah	whk	waha1238
Eastern Magar	mgp	east2352
Eastern Maninkakan	emk	east2426
Eastern Mari	mhr	east2328
Eastern Meohang	emg	east2357
Eastern Mnong	mng	east2333
Eastern Muria	emu	east2340
Eastern Nisu	nos	east2349
Eastern Ojibwa	ojg	east2542
Eastern Oromo	hae	east2652
Eastern Panjabi	pan	panj1256
Eastern Parbate Kham	kif	east2354
Eastern Penan	pez	east2485
Eastern Pomo	peb	east2545
Eastern Puroik	suv	sulu1241
Eastern Qiandong Miao	hmq	east2370
Eastern Subanen	sfe	east2694
Eastern Tamang	taj	east2347
Eastern Tawbuid	bnj	east2482
Eastern Xiangxi Miao	muq	east2371
Eastern Xwla Gbe	gbx	east2390
Eastern Yiddish	ydd	east2295
East Futuna	fud	east2447
East Kewa	kjs	east2516
East Limba	lma	east2387
East Makian	mky	east2440
East Masela	vme	east2462
East Nyala	nle	east2409
East Taa	nmn	huaa1248
East Tarangan	tre	east2465
East Uvean	wls	wall1257
East Yugur	yuy	east2337
Ebang	hbn	heib1243
Ebira	igb	ebir1243
Eblaite	xeb	ebla1238
Ebrié	ebr	ebri1238
Ebughu	ebg	ebug1241
Ecuadorian Sign Language	ecs	ecua1243
Ede Cabe	cbj	edec1238
Ede Ica	ica	edei1246
Ede Idaca	idd	edei1244
Ede Ije	ijj	edei1245
Ede Nago	nqg	eden1244
Edera Awyu	awy	eder1237
Edolo	etr	edol1239
Edopi	dbf	edop1238
Eel River Athabaskan	wlk	wail1244
Efai	efa	efai1241
Efe	efe	efee1239
Efik	efi	efik1245
Efutop	ofu	efut1242
Ega	ega	egaa1242
Egene	enn	enge1239
Eggon	ego	eggo1239
Egyptian (Ancient)	egy	egyp1246
Egyptian Arabic	arz	egyp1253
Egypt Sign Language	esl	egyp1238
Ehueun	ehu	ehue1238
Eipomek	eip	eipo1242
Eitiep	eit	eiti1240
Ejagham	etu	ejag1239
Ejamat	eja	ejam1238
Ekajuk	eka	ekaj1238
Ekari	ekg	ekar1243
Eki	eki	ekii1241
Ekit	eke	ekit1246
Ekpeye	ekp	ekpe1253
